room_id,room_number,date,status,price,max_occupancy
RM000190,0710,2025-12-31,Available,705.41,3
RM000190,0710,2026-01-01,Available,735.46,3
RM000190,0710,2026-01-02,Available,735.19,3
RM000190,0710,2026-01-03,Available,750.0,3
RM000191,0711,2025-01-04,Available,750.0,3
RM000191,0711,2025-01-05,Available,750.0,3
RM000191,0711,2025-01-06,Available,683.24,3
RM000191,0711,2025-01-07,Available,659.84,3
RM000191,0711,2025-01-08,Available,721.3,3
RM000191,0711,2025-01-09,Available,654.99,3
RM000191,0711,2025-01-10,Available,750.0,3
RM000191,0711,2025-01-11,Available,750.0,3
RM000191,0711,2025-01-12,Maintenance,,3
RM000191,0711,2025-01-13,Maintenance,,3
RM000191,0711,2025-01-14,Available,656.37,3
RM000191,0711,2025-01-15,Available,743.2,3
RM000191,0711,2025-01-16,Available,750.0,3
RM000191,0711,2025-01-17,Available,713.89,3
RM000191,0711,2025-01-18,Available,750.0,3
RM000191,0711,2025-01-19,Available,750.0,3
RM000191,0711,2025-01-20,Available,635.06,3
RM000191,0711,2025-01-21,Booked,,3
RM000191,0711,2025-01-22,Booked,,3
RM000191,0711,2025-01-23,Booked,,3
RM000191,0711,2025-01-24,Booked,,3
RM000191,0711,2025-01-25,Booked,,3
RM000191,0711,2025-01-26,Booked,,3
RM000191,0711,2025-01-27,Booked,,3
RM000191,0711,2025-01-28,Booked,,3
RM000191,0711,2025-01-29,Booked,,3
RM000191,0711,2025-01-30,Booked,,3
RM000191,0711,2025-01-31,Booked,,3
RM000191,0711,2025-02-01,Booked,,3
RM000191,0711,2025-02-02,Booked,,3
RM000191,0711,2025-02-03,Booked,,3
RM000191,0711,2025-02-04,Booked,,3
RM000191,0711,2025-02-05,Booked,,3
RM000191,0711,2025-02-06,Booked,,3
RM000191,0711,2025-02-07,Booked,,3
RM000191,0711,2025-02-08,Booked,,3
RM000191,0711,2025-02-09,Booked,,3
RM000191,0711,2025-02-10,Available,525.69,3
RM000191,0711,2025-02-11,Available,457.37,3
RM000191,0711,2025-02-12,Available,547.07,3
RM000191,0711,2025-02-13,Booked,,3
RM000191,0711,2025-02-14,Booked,,3
RM000191,0711,2025-02-15,Booked,,3
RM000191,0711,2025-02-16,Booked,,3
RM000191,0711,2025-02-17,Booked,,3
RM000191,0711,2025-02-18,Booked,,3
RM000191,0711,2025-02-19,Booked,,3
RM000191,0711,2025-02-20,Booked,,3
RM000191,0711,2025-02-21,Booked,,3
RM000191,0711,2025-02-22,Maintenance,,3
RM000191,0711,2025-02-23,Available,608.88,3
RM000191,0711,2025-02-24,Available,529.2,3
RM000191,0711,2025-02-25,Available,515.96,3
RM000191,0711,2025-02-26,Available,450.05,3
RM000191,0711,2025-02-27,Available,533.13,3
RM000191,0711,2025-02-28,Available,498.25,3
RM000191,0711,2025-03-01,Available,638.73,3
RM000191,0711,2025-03-02,Available,609.72,3
RM000191,0711,2025-03-03,Available,489.99,3
RM000191,0711,2025-03-04,Available,478.54,3
RM000191,0711,2025-03-05,Available,481.64,3
RM000191,0711,2025-03-06,Available,518.51,3
RM000191,0711,2025-03-07,Available,540.8,3
RM000191,0711,2025-03-08,Booked,,3
RM000191,0711,2025-03-09,Booked,,3
RM000191,0711,2025-03-10,Booked,,3
RM000191,0711,2025-03-11,Booked,,3
RM000191,0711,2025-03-12,Booked,,3
RM000191,0711,2025-03-13,Booked,,3
RM000191,0711,2025-03-14,Booked,,3
RM000191,0711,2025-03-15,Booked,,3
RM000191,0711,2025-03-16,Booked,,3
RM000191,0711,2025-03-17,Booked,,3
RM000191,0711,2025-03-18,Booked,,3
RM000191,0711,2025-03-19,Booked,,3
RM000191,0711,2025-03-20,Booked,,3
RM000191,0711,2025-03-21,Booked,,3
RM000191,0711,2025-03-22,Booked,,3
RM000191,0711,2025-03-23,Booked,,3
RM000191,0711,2025-03-24,Booked,,3
RM000191,0711,2025-03-25,Booked,,3
RM000191,0711,2025-03-26,Booked,,3
RM000191,0711,2025-03-27,Booked,,3
RM000191,0711,2025-03-28,Available,483.4,3
RM000191,0711,2025-03-29,Available,617.01,3
RM000191,0711,2025-03-30,Available,649.7,3
RM000191,0711,2025-03-31,Available,450.45,3
RM000191,0711,2025-04-01,Available,490.73,3
RM000191,0711,2025-04-02,Booked,,3
RM000191,0711,2025-04-03,Booked,,3
RM000191,0711,2025-04-04,Booked,,3
RM000191,0711,2025-04-05,Booked,,3
RM000191,0711,2025-04-06,Booked,,3
RM000191,0711,2025-04-07,Booked,,3
RM000191,0711,2025-04-08,Booked,,3
RM000191,0711,2025-04-09,Booked,,3
RM000191,0711,2025-04-10,Booked,,3
RM000191,0711,2025-04-11,Booked,,3
RM000191,0711,2025-04-12,Available,637.73,3
RM000191,0711,2025-04-13,Available,588.77,3
RM000191,0711,2025-04-14,Available,543.98,3
RM000191,0711,2025-04-15,Booked,,3
RM000191,0711,2025-04-16,Booked,,3
RM000191,0711,2025-04-17,Booked,,3
RM000191,0711,2025-04-18,Booked,,3
RM000191,0711,2025-04-19,Booked,,3
RM000191,0711,2025-04-20,Booked,,3
RM000191,0711,2025-04-21,Booked,,3
RM000191,0711,2025-04-22,Booked,,3
RM000191,0711,2025-04-23,Booked,,3
RM000191,0711,2025-04-24,Booked,,3
RM000191,0711,2025-04-25,Booked,,3
RM000191,0711,2025-04-26,Booked,,3
RM000191,0711,2025-04-27,Booked,,3
RM000191,0711,2025-04-28,Booked,,3
RM000191,0711,2025-04-29,Booked,,3
RM000191,0711,2025-04-30,Booked,,3
RM000191,0711,2025-05-01,Booked,,3
RM000191,0711,2025-05-02,Booked,,3
RM000191,0711,2025-05-03,Booked,,3
RM000191,0711,2025-05-04,Booked,,3
RM000191,0711,2025-05-05,Booked,,3
RM000191,0711,2025-05-06,Booked,,3
RM000191,0711,2025-05-07,Booked,,3
RM000191,0711,2025-05-08,Booked,,3
RM000191,0711,2025-05-09,Booked,,3
RM000191,0711,2025-05-10,Booked,,3
RM000191,0711,2025-05-11,Booked,,3
RM000191,0711,2025-05-12,Booked,,3
RM000191,0711,2025-05-13,Booked,,3
RM000191,0711,2025-05-14,Booked,,3
RM000191,0711,2025-05-15,Booked,,3
RM000191,0711,2025-05-16,Booked,,3
RM000191,0711,2025-05-17,Available,580.05,3
RM000191,0711,2025-05-18,Available,654.7,3
RM000191,0711,2025-05-19,Available,489.17,3
RM000191,0711,2025-05-20,Available,549.47,3
RM000191,0711,2025-05-21,Available,458.28,3
RM000191,0711,2025-05-22,Booked,,3
RM000191,0711,2025-05-23,Booked,,3
RM000191,0711,2025-05-24,Booked,,3
RM000191,0711,2025-05-25,Booked,,3
RM000191,0711,2025-05-26,Booked,,3
RM000191,0711,2025-05-27,Booked,,3
RM000191,0711,2025-05-28,Available,508.06,3
RM000191,0711,2025-05-29,Available,507.87,3
RM000191,0711,2025-05-30,Available,516.33,3
RM000191,0711,2025-05-31,Available,566.47,3
RM000191,0711,2025-06-01,Available,750.0,3
RM000191,0711,2025-06-02,Available,682.34,3
RM000191,0711,2025-06-03,Available,592.92,3
RM000191,0711,2025-06-04,Available,610.58,3
RM000191,0711,2025-06-05,Booked,,3
RM000191,0711,2025-06-06,Booked,,3
RM000191,0711,2025-06-07,Booked,,3
RM000191,0711,2025-06-08,Available,750.0,3
RM000191,0711,2025-06-09,Available,709.46,3
RM000191,0711,2025-06-10,Available,642.96,3
RM000191,0711,2025-06-11,Available,598.88,3
RM000191,0711,2025-06-12,Maintenance,,3
RM000191,0711,2025-06-13,Maintenance,,3
RM000191,0711,2025-06-14,Maintenance,,3
RM000191,0711,2025-06-15,Available,750.0,3
RM000191,0711,2025-06-16,Available,633.4,3
RM000191,0711,2025-06-17,Available,590.56,3
RM000191,0711,2025-06-18,Booked,,3
RM000191,0711,2025-06-19,Booked,,3
RM000191,0711,2025-06-20,Booked,,3
RM000191,0711,2025-06-21,Booked,,3
RM000191,0711,2025-06-22,Booked,,3
RM000191,0711,2025-06-23,Booked,,3
RM000191,0711,2025-06-24,Booked,,3
RM000191,0711,2025-06-25,Booked,,3
RM000191,0711,2025-06-26,Booked,,3
RM000191,0711,2025-06-27,Booked,,3
RM000191,0711,2025-06-28,Booked,,3
RM000191,0711,2025-06-29,Booked,,3
RM000191,0711,2025-06-30,Booked,,3
RM000191,0711,2025-07-01,Booked,,3
RM000191,0711,2025-07-02,Booked,,3
RM000191,0711,2025-07-03,Booked,,3
RM000191,0711,2025-07-04,Booked,,3
RM000191,0711,2025-07-05,Booked,,3
RM000191,0711,2025-07-06,Available,750.0,3
RM000191,0711,2025-07-07,Available,654.0,3
RM000191,0711,2025-07-08,Available,618.81,3
RM000191,0711,2025-07-09,Available,585.99,3
RM000191,0711,2025-07-10,Available,635.62,3
RM000191,0711,2025-07-11,Available,636.21,3
RM000191,0711,2025-07-12,Available,750.0,3
RM000191,0711,2025-07-13,Available,714.87,3
RM000191,0711,2025-07-14,Available,645.16,3
RM000191,0711,2025-07-15,Booked,,3
RM000191,0711,2025-07-16,Booked,,3
RM000191,0711,2025-07-17,Booked,,3
RM000191,0711,2025-07-18,Booked,,3
RM000191,0711,2025-07-19,Booked,,3
RM000191,0711,2025-07-20,Booked,,3
RM000191,0711,2025-07-21,Booked,,3
RM000191,0711,2025-07-22,Booked,,3
RM000191,0711,2025-07-23,Booked,,3
RM000191,0711,2025-07-24,Booked,,3
RM000191,0711,2025-07-25,Booked,,3
RM000191,0711,2025-07-26,Booked,,3
RM000191,0711,2025-07-27,Booked,,3
RM000191,0711,2025-07-28,Booked,,3
RM000191,0711,2025-07-29,Booked,,3
RM000191,0711,2025-07-30,Booked,,3
RM000191,0711,2025-07-31,Booked,,3
RM000191,0711,2025-08-01,Booked,,3
RM000191,0711,2025-08-02,Booked,,3
RM000191,0711,2025-08-03,Booked,,3
RM000191,0711,2025-08-04,Booked,,3
RM000191,0711,2025-08-05,Available,631.88,3
RM000191,0711,2025-08-06,Available,612.63,3
RM000191,0711,2025-08-07,Available,595.24,3
RM000191,0711,2025-08-08,Available,657.59,3
RM000191,0711,2025-08-09,Available,750.0,3
RM000191,0711,2025-08-10,Available,750.0,3
RM000191,0711,2025-08-11,Available,627.82,3
RM000191,0711,2025-08-12,Booked,,3
RM000191,0711,2025-08-13,Booked,,3
RM000191,0711,2025-08-14,Booked,,3
RM000191,0711,2025-08-15,Booked,,3
RM000191,0711,2025-08-16,Booked,,3
RM000191,0711,2025-08-17,Booked,,3
RM000191,0711,2025-08-18,Booked,,3
RM000191,0711,2025-08-19,Booked,,3
RM000191,0711,2025-08-20,Booked,,3
RM000191,0711,2025-08-21,Booked,,3
RM000191,0711,2025-08-22,Booked,,3
RM000191,0711,2025-08-23,Booked,,3
RM000191,0711,2025-08-24,Booked,,3
RM000191,0711,2025-08-25,Booked,,3
RM000191,0711,2025-08-26,Booked,,3
RM000191,0711,2025-08-27,Available,666.47,3
RM000191,0711,2025-08-28,Available,676.57,3
RM000191,0711,2025-08-29,Available,660.2,3
RM000191,0711,2025-08-30,Available,750.0,3
RM000191,0711,2025-08-31,Available,750.0,3
RM000191,0711,2025-09-01,Maintenance,,3
RM000191,0711,2025-09-02,Maintenance,,3
RM000191,0711,2025-09-03,Maintenance,,3
RM000191,0711,2025-09-04,Available,512.14,3
RM000191,0711,2025-09-05,Available,521.44,3
RM000191,0711,2025-09-06,Available,644.88,3
RM000191,0711,2025-09-07,Available,567.53,3
RM000191,0711,2025-09-08,Available,452.63,3
RM000191,0711,2025-09-09,Available,513.04,3
RM000191,0711,2025-09-10,Available,489.82,3
RM000191,0711,2025-09-11,Available,469.05,3
RM000191,0711,2025-09-12,Available,505.64,3
RM000191,0711,2025-09-13,Available,601.5,3
RM000191,0711,2025-09-14,Available,540.74,3
RM000191,0711,2025-09-15,Available,458.67,3
RM000191,0711,2025-09-16,Available,472.14,3
RM000191,0711,2025-09-17,Available,487.11,3
RM000191,0711,2025-09-18,Available,469.8,3
RM000191,0711,2025-09-19,Booked,,3
RM000191,0711,2025-09-20,Booked,,3
RM000191,0711,2025-09-21,Booked,,3
RM000191,0711,2025-09-22,Booked,,3
RM000191,0711,2025-09-23,Booked,,3
RM000191,0711,2025-09-24,Booked,,3
RM000191,0711,2025-09-25,Booked,,3
RM000191,0711,2025-09-26,Booked,,3
RM000191,0711,2025-09-27,Booked,,3
RM000191,0711,2025-09-28,Booked,,3
RM000191,0711,2025-09-29,Available,451.39,3
RM000191,0711,2025-09-30,Available,502.25,3
RM000191,0711,2025-10-01,Available,465.8,3
RM000191,0711,2025-10-02,Booked,,3
RM000191,0711,2025-10-03,Booked,,3
RM000191,0711,2025-10-04,Booked,,3
RM000191,0711,2025-10-05,Booked,,3
RM000191,0711,2025-10-06,Booked,,3
RM000191,0711,2025-10-07,Booked,,3
RM000191,0711,2025-10-08,Booked,,3
RM000191,0711,2025-10-09,Booked,,3
RM000191,0711,2025-10-10,Booked,,3
RM000191,0711,2025-10-11,Booked,,3
RM000191,0711,2025-10-12,Available,613.34,3
RM000191,0711,2025-10-13,Available,539.25,3
RM000191,0711,2025-10-14,Available,505.08,3
RM000191,0711,2025-10-15,Available,482.48,3
RM000191,0711,2025-10-16,Available,506.63,3
RM000191,0711,2025-10-17,Available,456.12,3
RM000191,0711,2025-10-18,Available,552.11,3
RM000191,0711,2025-10-19,Available,598.48,3
RM000191,0711,2025-10-20,Available,471.21,3
RM000191,0711,2025-10-21,Available,530.13,3
RM000191,0711,2025-10-22,Available,488.99,3
RM000191,0711,2025-10-23,Available,478.27,3
RM000191,0711,2025-10-24,Available,507.81,3
RM000191,0711,2025-10-25,Available,615.27,3
RM000191,0711,2025-10-26,Available,572.84,3
RM000191,0711,2025-10-27,Available,513.58,3
RM000191,0711,2025-10-28,Booked,,3
RM000191,0711,2025-10-29,Booked,,3
RM000191,0711,2025-10-30,Booked,,3
RM000191,0711,2025-10-31,Booked,,3
RM000191,0711,2025-11-01,Booked,,3
RM000191,0711,2025-11-02,Booked,,3
RM000191,0711,2025-11-03,Booked,,3
RM000191,0711,2025-11-04,Booked,,3
RM000191,0711,2025-11-05,Booked,,3
RM000191,0711,2025-11-06,Booked,,3
RM000191,0711,2025-11-07,Booked,,3
RM000191,0711,2025-11-08,Available,567.2,3
RM000191,0711,2025-11-09,Available,548.71,3
RM000191,0711,2025-11-10,Available,471.51,3
RM000191,0711,2025-11-11,Available,488.2,3
RM000191,0711,2025-11-12,Available,471.2,3
RM000191,0711,2025-11-13,Available,522.71,3
RM000191,0711,2025-11-14,Booked,,3
RM000191,0711,2025-11-15,Booked,,3
RM000191,0711,2025-11-16,Booked,,3
RM000191,0711,2025-11-17,Booked,,3
RM000191,0711,2025-11-18,Booked,,3
RM000191,0711,2025-11-19,Booked,,3
RM000191,0711,2025-11-20,Booked,,3
RM000191,0711,2025-11-21,Booked,,3
RM000191,0711,2025-11-22,Booked,,3
RM000191,0711,2025-11-23,Available,556.66,3
RM000191,0711,2025-11-24,Available,546.31,3
RM000191,0711,2025-11-25,Available,489.23,3
RM000191,0711,2025-11-26,Available,535.29,3
RM000191,0711,2025-11-27,Booked,,3
RM000191,0711,2025-11-28,Booked,,3
RM000191,0711,2025-11-29,Available,642.24,3
RM000191,0711,2025-11-30,Available,554.03,3
RM000191,0711,2025-12-01,Available,634.19,3
RM000191,0711,2025-12-02,Available,722.9,3
RM000191,0711,2025-12-03,Available,691.28,3
RM000191,0711,2025-12-04,Available,740.5,3
RM000191,0711,2025-12-05,Available,750.0,3
RM000191,0711,2025-12-06,Available,750.0,3
RM000191,0711,2025-12-07,Available,750.0,3
RM000191,0711,2025-12-08,Booked,,3
RM000191,0711,2025-12-09,Booked,,3
RM000191,0711,2025-12-10,Booked,,3
RM000191,0711,2025-12-11,Booked,,3
RM000191,0711,2025-12-12,Booked,,3
RM000191,0711,2025-12-13,Booked,,3
RM000191,0711,2025-12-14,Booked,,3
RM000191,0711,2025-12-15,Booked,,3
RM000191,0711,2025-12-16,Booked,,3
RM000191,0711,2025-12-17,Booked,,3
RM000191,0711,2025-12-18,Booked,,3
RM000191,0711,2025-12-19,Booked,,3
RM000191,0711,2025-12-20,Available,750.0,3
RM000191,0711,2025-12-21,Available,750.0,3
RM000191,0711,2025-12-22,Booked,,3
RM000191,0711,2025-12-23,Booked,,3
RM000191,0711,2025-12-24,Booked,,3
RM000191,0711,2025-12-25,Booked,,3
RM000191,0711,2025-12-26,Booked,,3
RM000191,0711,2025-12-27,Booked,,3
RM000191,0711,2025-12-28,Booked,,3
RM000191,0711,2025-12-29,Available,717.09,3
RM000191,0711,2025-12-30,Available,698.05,3
RM000191,0711,2025-12-31,Available,723.0,3
RM000191,0711,2026-01-01,Available,750.0,3
RM000191,0711,2026-01-02,Available,750.0,3
RM000191,0711,2026-01-03,Available,750.0,3
RM000192,0712,2025-01-04,Booked,,3
RM000192,0712,2025-01-05,Booked,,3
RM000192,0712,2025-01-06,Booked,,3
RM000192,0712,2025-01-07,Available,631.02,3
RM000192,0712,2025-01-08,Available,670.01,3
RM000192,0712,2025-01-09,Available,712.89,3
RM000192,0712,2025-01-10,Available,737.81,3
RM000192,0712,2025-01-11,Booked,,3
RM000192,0712,2025-01-12,Booked,,3
RM000192,0712,2025-01-13,Booked,,3
RM000192,0712,2025-01-14,Booked,,3
RM000192,0712,2025-01-15,Booked,,3
RM000192,0712,2025-01-16,Booked,,3
RM000192,0712,2025-01-17,Booked,,3
RM000192,0712,2025-01-18,Booked,,3
RM000192,0712,2025-01-19,Booked,,3
RM000192,0712,2025-01-20,Booked,,3
RM000192,0712,2025-01-21,Booked,,3
RM000192,0712,2025-01-22,Available,750.0,3
RM000192,0712,2025-01-23,Available,692.89,3
RM000192,0712,2025-01-24,Maintenance,,3
RM000192,0712,2025-01-25,Available,750.0,3
RM000192,0712,2025-01-26,Booked,,3
RM000192,0712,2025-01-27,Booked,,3
RM000192,0712,2025-01-28,Booked,,3
RM000192,0712,2025-01-29,Booked,,3
RM000192,0712,2025-01-30,Booked,,3
RM000192,0712,2025-01-31,Booked,,3
RM000192,0712,2025-02-01,Booked,,3
RM000192,0712,2025-02-02,Booked,,3
RM000192,0712,2025-02-03,Booked,,3
RM000192,0712,2025-02-04,Booked,,3
RM000192,0712,2025-02-05,Booked,,3
RM000192,0712,2025-02-06,Booked,,3
RM000192,0712,2025-02-07,Booked,,3
RM000192,0712,2025-02-08,Booked,,3
RM000192,0712,2025-02-09,Booked,,3
RM000192,0712,2025-02-10,Booked,,3
RM000192,0712,2025-02-11,Available,485.57,3
RM000192,0712,2025-02-12,Booked,,3
RM000192,0712,2025-02-13,Booked,,3
RM000192,0712,2025-02-14,Booked,,3
RM000192,0712,2025-02-15,Booked,,3
RM000192,0712,2025-02-16,Booked,,3
RM000192,0712,2025-02-17,Booked,,3
RM000192,0712,2025-02-18,Booked,,3
RM000192,0712,2025-02-19,Booked,,3
RM000192,0712,2025-02-20,Booked,,3
RM000192,0712,2025-02-21,Booked,,3
RM000192,0712,2025-02-22,Booked,,3
RM000192,0712,2025-02-23,Booked,,3
RM000192,0712,2025-02-24,Booked,,3
RM000192,0712,2025-02-25,Booked,,3
RM000192,0712,2025-02-26,Booked,,3
RM000192,0712,2025-02-27,Booked,,3
RM000192,0712,2025-02-28,Booked,,3
RM000192,0712,2025-03-01,Booked,,3
RM000192,0712,2025-03-02,Booked,,3
RM000192,0712,2025-03-03,Booked,,3
RM000192,0712,2025-03-04,Booked,,3
RM000192,0712,2025-03-05,Booked,,3
RM000192,0712,2025-03-06,Booked,,3
RM000192,0712,2025-03-07,Booked,,3
RM000192,0712,2025-03-08,Booked,,3
RM000192,0712,2025-03-09,Booked,,3
RM000192,0712,2025-03-10,Booked,,3
RM000192,0712,2025-03-11,Booked,,3
RM000192,0712,2025-03-12,Booked,,3
RM000192,0712,2025-03-13,Booked,,3
RM000192,0712,2025-03-14,Available,457.79,3
RM000192,0712,2025-03-15,Available,618.32,3
RM000192,0712,2025-03-16,Available,563.45,3
RM000192,0712,2025-03-17,Available,460.84,3
RM000192,0712,2025-03-18,Available,549.59,3
RM000192,0712,2025-03-19,Available,497.77,3
RM000192,0712,2025-03-20,Available,522.96,3
RM000192,0712,2025-03-21,Available,486.49,3
RM000192,0712,2025-03-22,Available,581.86,3
RM000192,0712,2025-03-23,Available,552.26,3
RM000192,0712,2025-03-24,Available,468.0,3
RM000192,0712,2025-03-25,Available,517.11,3
RM000192,0712,2025-03-26,Available,503.41,3
RM000192,0712,2025-03-27,Available,460.75,3
RM000192,0712,2025-03-28,Available,516.43,3
RM000192,0712,2025-03-29,Available,579.09,3
RM000192,0712,2025-03-30,Available,613.96,3
RM000192,0712,2025-03-31,Available,515.45,3
RM000192,0712,2025-04-01,Available,529.9,3
RM000192,0712,2025-04-02,Available,487.09,3
RM000192,0712,2025-04-03,Available,454.22,3
RM000192,0712,2025-04-04,Available,538.69,3
RM000192,0712,2025-04-05,Available,637.96,3
RM000192,0712,2025-04-06,Available,563.15,3
RM000192,0712,2025-04-07,Available,528.97,3
RM000192,0712,2025-04-08,Available,541.31,3
RM000192,0712,2025-04-09,Available,542.76,3
RM000192,0712,2025-04-10,Available,525.81,3
RM000192,0712,2025-04-11,Available,469.71,3
RM000192,0712,2025-04-12,Maintenance,,3
RM000192,0712,2025-04-13,Maintenance,,3
RM000192,0712,2025-04-14,Maintenance,,3
RM000192,0712,2025-04-15,Available,544.81,3
RM000192,0712,2025-04-16,Available,506.45,3
RM000192,0712,2025-04-17,Available,481.78,3
RM000192,0712,2025-04-18,Booked,,3
RM000192,0712,2025-04-19,Booked,,3
RM000192,0712,2025-04-20,Booked,,3
RM000192,0712,2025-04-21,Booked,,3
RM000192,0712,2025-04-22,Booked,,3
RM000192,0712,2025-04-23,Booked,,3
RM000192,0712,2025-04-24,Booked,,3
RM000192,0712,2025-04-25,Available,539.71,3
RM000192,0712,2025-04-26,Available,572.76,3
RM000192,0712,2025-04-27,Available,628.14,3
RM000192,0712,2025-04-28,Available,540.4,3
RM000192,0712,2025-04-29,Available,470.59,3
RM000192,0712,2025-04-30,Available,516.23,3
RM000192,0712,2025-05-01,Maintenance,,3
RM000192,0712,2025-05-02,Available,544.82,3
RM000192,0712,2025-05-03,Available,591.53,3
RM000192,0712,2025-05-04,Available,589.55,3
RM000192,0712,2025-05-05,Available,486.0,3
RM000192,0712,2025-05-06,Available,528.67,3
RM000192,0712,2025-05-07,Available,540.35,3
RM000192,0712,2025-05-08,Available,539.0,3
RM000192,0712,2025-05-09,Available,459.84,3
RM000192,0712,2025-05-10,Available,634.12,3
RM000192,0712,2025-05-11,Available,655.43,3
RM000192,0712,2025-05-12,Available,489.94,3
RM000192,0712,2025-05-13,Available,483.92,3
RM000192,0712,2025-05-14,Available,545.51,3
RM000192,0712,2025-05-15,Available,498.36,3
RM000192,0712,2025-05-16,Available,472.47,3
RM000192,0712,2025-05-17,Available,591.93,3
RM000192,0712,2025-05-18,Available,567.24,3
RM000192,0712,2025-05-19,Available,501.74,3
RM000192,0712,2025-05-20,Available,471.2,3
RM000192,0712,2025-05-21,Available,504.19,3
RM000192,0712,2025-05-22,Booked,,3
RM000192,0712,2025-05-23,Booked,,3
RM000192,0712,2025-05-24,Booked,,3
RM000192,0712,2025-05-25,Booked,,3
RM000192,0712,2025-05-26,Booked,,3
RM000192,0712,2025-05-27,Booked,,3
RM000192,0712,2025-05-28,Booked,,3
RM000192,0712,2025-05-29,Booked,,3
RM000192,0712,2025-05-30,Booked,,3
RM000192,0712,2025-05-31,Booked,,3
RM000192,0712,2025-06-01,Booked,,3
RM000192,0712,2025-06-02,Booked,,3
RM000192,0712,2025-06-03,Available,712.65,3
RM000192,0712,2025-06-04,Available,667.17,3
RM000192,0712,2025-06-05,Available,638.05,3
RM000192,0712,2025-06-06,Available,695.13,3
RM000192,0712,2025-06-07,Available,750.0,3
RM000192,0712,2025-06-08,Available,750.0,3
RM000192,0712,2025-06-09,Available,696.59,3
RM000192,0712,2025-06-10,Available,667.42,3
RM000192,0712,2025-06-11,Available,657.24,3
RM000192,0712,2025-06-12,Available,704.98,3
RM000192,0712,2025-06-13,Available,647.7,3
RM000192,0712,2025-06-14,Available,719.57,3
RM000192,0712,2025-06-15,Available,750.0,3
RM000192,0712,2025-06-16,Available,672.87,3
RM000192,0712,2025-06-17,Available,629.12,3
RM000192,0712,2025-06-18,Available,666.99,3
RM000192,0712,2025-06-19,Available,677.23,3
RM000192,0712,2025-06-20,Available,696.19,3
RM000192,0712,2025-06-21,Available,729.54,3
RM000192,0712,2025-06-22,Available,750.0,3
RM000192,0712,2025-06-23,Available,669.98,3
RM000192,0712,2025-06-24,Available,629.84,3
RM000192,0712,2025-06-25,Available,674.15,3
RM000192,0712,2025-06-26,Booked,,3
RM000192,0712,2025-06-27,Booked,,3
RM000192,0712,2025-06-28,Booked,,3
RM000192,0712,2025-06-29,Available,713.37,3
RM000192,0712,2025-06-30,Available,620.7,3
RM000192,0712,2025-07-01,Available,653.2,3
RM000192,0712,2025-07-02,Available,713.07,3
RM000192,0712,2025-07-03,Available,636.16,3
RM000192,0712,2025-07-04,Available,622.93,3
RM000192,0712,2025-07-05,Available,750.0,3
RM000192,0712,2025-07-06,Available,750.0,3
RM000192,0712,2025-07-07,Available,672.74,3
RM000192,0712,2025-07-08,Available,660.22,3
RM000192,0712,2025-07-09,Available,689.33,3
RM000192,0712,2025-07-10,Booked,,3
RM000192,0712,2025-07-11,Booked,,3
RM000192,0712,2025-07-12,Booked,,3
RM000192,0712,2025-07-13,Booked,,3
RM000192,0712,2025-07-14,Booked,,3
RM000192,0712,2025-07-15,Booked,,3
RM000192,0712,2025-07-16,Booked,,3
RM000192,0712,2025-07-17,Booked,,3
RM000192,0712,2025-07-18,Booked,,3
RM000192,0712,2025-07-19,Booked,,3
RM000192,0712,2025-07-20,Booked,,3
RM000192,0712,2025-07-21,Booked,,3
RM000192,0712,2025-07-22,Available,653.96,3
RM000192,0712,2025-07-23,Available,643.29,3
RM000192,0712,2025-07-24,Booked,,3
RM000192,0712,2025-07-25,Booked,,3
RM000192,0712,2025-07-26,Booked,,3
RM000192,0712,2025-07-27,Booked,,3
RM000192,0712,2025-07-28,Booked,,3
RM000192,0712,2025-07-29,Booked,,3
RM000192,0712,2025-07-30,Booked,,3
RM000192,0712,2025-07-31,Booked,,3
RM000192,0712,2025-08-01,Booked,,3
RM000192,0712,2025-08-02,Booked,,3
RM000192,0712,2025-08-03,Booked,,3
RM000192,0712,2025-08-04,Booked,,3
RM000192,0712,2025-08-05,Booked,,3
RM000192,0712,2025-08-06,Booked,,3
RM000192,0712,2025-08-07,Booked,,3
RM000192,0712,2025-08-08,Booked,,3
RM000192,0712,2025-08-09,Booked,,3
RM000192,0712,2025-08-10,Booked,,3
RM000192,0712,2025-08-11,Booked,,3
RM000192,0712,2025-08-12,Booked,,3
RM000192,0712,2025-08-13,Booked,,3
RM000192,0712,2025-08-14,Booked,,3
RM000192,0712,2025-08-15,Booked,,3
RM000192,0712,2025-08-16,Booked,,3
RM000192,0712,2025-08-17,Booked,,3
RM000192,0712,2025-08-18,Booked,,3
RM000192,0712,2025-08-19,Booked,,3
RM000192,0712,2025-08-20,Booked,,3
RM000192,0712,2025-08-21,Booked,,3
RM000192,0712,2025-08-22,Booked,,3
RM000192,0712,2025-08-23,Booked,,3
RM000192,0712,2025-08-24,Booked,,3
RM000192,0712,2025-08-25,Booked,,3
RM000192,0712,2025-08-26,Booked,,3
RM000192,0712,2025-08-27,Booked,,3
RM000192,0712,2025-08-28,Booked,,3
RM000192,0712,2025-08-29,Booked,,3
RM000192,0712,2025-08-30,Booked,,3
RM000192,0712,2025-08-31,Booked,,3
RM000192,0712,2025-09-01,Booked,,3
RM000192,0712,2025-09-02,Booked,,3
